SRA Accession,RECEIPT,TRAVEL,SNP,lat ,lon,Discrepancy Lat/Lon,Country,Region,Sub-region,RECEIPT_datetime,Cluster
SRR8774511,2019-03-06,,1.2.3.18.2180.2669.12812,#N/A,#N/A,0.0,United Kingdom,Europe,Northern Europe,2019-03-06,65
SRR8738298,2019-03-05,Spain,1.2.3.151.151.151.12810,40.463667,-3.74922,0.0,Spain,Europe,Southern Europe,2019-03-05,65
SRR8738367,2019-03-05,,1.2.3.18.180.5120.12809,#N/A,#N/A,0.0,United Kingdom,Europe,Northern Europe,2019-03-05,65
SRR8774539,2019-03-01,,1.2.3.18.175.175.9845,#N/A,#N/A,0.0,United Kingdom,Europe,Northern Europe,2019-03-01,65
SRR3049932,2014-06-06,,1.2.3.151.356.372.2213,#N/A,#N/A,0.0,United Kingdom,Europe,Northern Europe,2014-06-06,65
SRR3049743,2014-06-06,,1.2.3.18.38.38.38,#N/A,#N/A,0.0,United Kingdom,Europe,Northern Europe,2014-06-06,65
SRR3048718,2014-06-06,Spain,1.2.3.151.839.932.1196,40.463667,-3.74922,0.0,Spain,Europe,Southern Europe,2014-06-06,65
SRR3049366,2014-06-06,,1.2.3.18.38.38.38,#N/A,#N/A,0.0,United Kingdom,Europe,Northern Europe,2014-06-06,65
SRR5220279,2016-12-06,,1.2.3.18.175.175.3397,#N/A,#N/A,0.0,United Kingdom,Europe,Northern Europe,2016-12-06,65
SRR6919275,2016-12-06,Turkey,1.2.3.18.353.353.5874,38.963745,35.243322,0.0,Turkey,Asia,Western Asia,2016-12-06,65
SRR5193431,2016-09-16,Turkey,1.2.3.18.353.473.5667,38.963745,35.243322,0.0,Turkey,Asia,Western Asia,2016-09-16,65
SRR5193132,2016-12-05,,1.2.3.18.359.360.6383,#N/A,#N/A,0.0,United Kingdom,Europe,Northern Europe,2016-12-05,65
SRR5193725,2016-09-15,European continent,1.2.3.151.362.363.5812,#N/A,#N/A,1.0,NA,Europe,,2016-09-15,65
SRR5220682,2016-09-15,,1.2.3.18.180.180.11007,#N/A,#N/A,0.0,United Kingdom,Europe,Northern Europe,2016-09-15,65
SRR6924086,2016-09-15,,1.2.3.18.175.782.5764,#N/A,#N/A,0.0,United Kingdom,Europe,Northern Europe,2016-09-15,65
SRR5216116,2016-09-15,Portugal,1.2.3.203.2182.2671.4922,39.399872,-8.224454,0.0,Portugal,Europe,Southern Europe,2016-09-15,65
SRR5193911,2016-09-14,,1.2.3.18.2246.2777.5171,#N/A,#N/A,0.0,United Kingdom,Europe,Northern Europe,2016-09-14,65
SRR6919177,2016-09-14,European continent,1.2.3.151.362.363.5604,#N/A,#N/A,1.0,NA,Europe,,2016-09-14,65
SRR5193475,2016-12-12,,1.2.3.151.362.363.6428,#N/A,#N/A,0.0,United Kingdom,Europe,Northern Europe,2016-12-12,65
SRR5216441,2016-12-09,,1.2.3.18.175.175.3397,#N/A,#N/A,0.0,United Kingdom,Europe,Northern Europe,2016-12-09,65
SRR5220635,2016-12-09,,1.2.3.151.362.363.6431,#N/A,#N/A,0.0,United Kingdom,Europe,Northern Europe,2016-12-09,65
SRR6919219,2016-12-09,,1.2.3.18.180.5130.10996,#N/A,#N/A,0.0,United Kingdom,Europe,Northern Europe,2016-12-09,65
SRR5220561,2016-12-09,,1.2.3.18.180.180.10926,#N/A,#N/A,0.0,United Kingdom,Europe,Northern Europe,2016-12-09,65
SRR5220962,2016-12-08,,1.2.3.18.3698.5100.11292,#N/A,#N/A,0.0,United Kingdom,Europe,Northern Europe,2016-12-08,65
SRR5193371,2016-12-07,,1.2.3.18.180.5107.10823,#N/A,#N/A,0.0,United Kingdom,Europe,Northern Europe,2016-12-07,65
SRR8820639,2019-03-18,,1.2.3.18.2445.5864.12862,#N/A,#N/A,0.0,United Kingdom,Europe,Northern Europe,2019-03-18,65
SRR5193698,2016-11-29,,1.2.3.18.175.175.6361,#N/A,#N/A,0.0,United Kingdom,Europe,Northern Europe,2016-11-29,65
SRR5215837,2016-11-28,,1.2.3.151.356.372.6293,#N/A,#N/A,0.0,United Kingdom,Europe,Northern Europe,2016-11-28,65
SRR5216331,2016-11-25,,1.2.3.18.175.175.3397,#N/A,#N/A,0.0,United Kingdom,Europe,Northern Europe,2016-11-25,65
SRR3049265,2014-06-06,,1.2.3.18.38.38.38,#N/A,#N/A,0.0,United Kingdom,Europe,Northern Europe,2014-06-06,65
SRR1966318,2014-06-05,,1.2.3.18.353.353.877,#N/A,#N/A,0.0,United Kingdom,Europe,Northern Europe,2014-06-05,65
SRR1966899,2014-06-05,Spain,1.2.3.151.839.932.1196,40.463667,-3.74922,0.0,Spain,Europe,Southern Europe,2014-06-05,65
SRR8772225,2019-03-12,,1.2.3.18.180.5120.12809,#N/A,#N/A,0.0,United Kingdom,Europe,Northern Europe,2019-03-12,65
SRR8772204,2019-03-12,,1.2.3.18.3698.5835.12838,#N/A,#N/A,0.0,United Kingdom,Europe,Northern Europe,2019-03-12,65
SRR8754450,2019-03-08,,1.2.3.18.180.180.10985,#N/A,#N/A,0.0,United Kingdom,Europe,Northern Europe,2019-03-08,65
SRR8754453,2019-03-08,Kenya,1.2.3.18.365.5847.12815,-0.023559,37.906193,0.0,Kenya,Africa,Sub-Saharan Africa,2019-03-08,65
SRR3048861,2014-06-04,Turkey,1.2.3.18.353.1172.1564,38.963745,35.243322,0.0,Turkey,Asia,Western Asia,2014-06-04,65
SRR3049017,2014-06-03,,1.2.3.18.353.353.877,#N/A,#N/A,0.0,United Kingdom,Europe,Northern Europe,2014-06-03,65
SRR3049585,2014-06-03,Turkey,1.2.3.18.391.396.1704,38.963745,35.243322,0.0,Turkey,Asia,Western Asia,2014-06-03,65
SRR8820080,2019-03-18,Barbados,1.2.3.18.180.180.12776,13.193887,-59.543198,0.0,Barbados,Americas,Latin America and the Caribbean,2019-03-18,65
SRR5220949,2015-11-17,,1.2.3.151.151.783.4073,#N/A,#N/A,0.0,United Kingdom,Europe,Northern Europe,2015-11-17,65
SRR5193125,2016-11-24,,1.2.3.151.362.363.6331,#N/A,#N/A,0.0,United Kingdom,Europe,Northern Europe,2016-11-24,65
SRR5193388,2016-09-20,Spain,1.2.3.151.362.363.5678,40.463667,-3.74922,0.0,Spain,Europe,Southern Europe,2016-09-20,65
SRR5216307,2016-09-20,Greece,1.2.3.18.62.62.5654,39.074208,21.824312,0.0,Greece,Europe,Southern Europe,2016-09-20,65
SRR5215637,2016-09-20,Greece,1.2.3.18.62.62.5089,39.074208,21.824312,0.0,Greece,Europe,Southern Europe,2016-09-20,65
SRR5216355,2016-09-20,,1.2.3.18.323.2409.5713,#N/A,#N/A,0.0,United Kingdom,Europe,Northern Europe,2016-09-20,65
SRR5215518,2016-09-20,,1.2.3.18.62.62.5089,#N/A,#N/A,0.0,United Kingdom,Europe,Northern Europe,2016-09-20,65
SRR6920149,2016-09-20,Greece,1.2.3.18.62.62.4841,39.074208,21.824312,0.0,Greece,Europe,Southern Europe,2016-09-20,65
SRR5193260,2016-09-19,Turkey,1.2.3.18.353.353.5689,38.963745,35.243322,0.0,Turkey,Asia,Western Asia,2016-09-19,65
SRR5193378,2016-09-19,,1.2.3.18.353.353.5233,#N/A,#N/A,0.0,United Kingdom,Europe,Northern Europe,2016-09-19,65
SRR5193516,2016-12-02,,1.2.3.151.362.363.6371,#N/A,#N/A,0.0,United Kingdom,Europe,Northern Europe,2016-12-02,65
SRR6898388,2016-12-01,,1.2.3.18.3648.4903.10661,#N/A,#N/A,0.0,United Kingdom,Europe,Northern Europe,2016-12-01,65
SRR5194001,2016-11-30,,1.2.3.18.353.353.6111,#N/A,#N/A,0.0,United Kingdom,Europe,Northern Europe,2016-11-30,65
SRR5216329,2016-09-19,,1.2.3.18.2445.3047.5617,#N/A,#N/A,0.0,United Kingdom,Europe,Northern Europe,2016-09-19,65
SRR5220917,2016-09-16,Hungary,1.2.3.18.180.180.11080,47.162494,19.503304,0.0,Hungary,Europe,Eastern Europe,2016-09-16,65
SRR6918600,2017-08-23,Yugoslavia,1.2.3.18.278.4046.8165,#N/A,#N/A,1.0,Yugoslavia,,,2017-08-23,65
SRR8249902,2018-11-13,Turkey,1.2.3.18.353.353.12438,38.963745,35.243322,0.0,Turkey,Asia,Western Asia,2018-11-13,65
SRR8258158,2018-11-13,Turkey,1.2.3.18.353.353.10019,38.963745,35.243322,0.0,Turkey,Asia,Western Asia,2018-11-13,65
SRR8249725,2018-11-15,,1.2.3.18.180.180.12119,#N/A,#N/A,0.0,United Kingdom,Europe,Northern Europe,2018-11-15,65
SRR8249906,2018-11-15,,1.2.3.18.359.360.11828,#N/A,#N/A,0.0,United Kingdom,Europe,Northern Europe,2018-11-15,65
SRR8249715,2018-11-15,,1.2.3.151.151.783.12421,#N/A,#N/A,0.0,United Kingdom,Europe,Northern Europe,2018-11-15,65
SRR8249763,2018-11-15,,1.2.3.18.353.353.10019,#N/A,#N/A,0.0,United Kingdom,Europe,Northern Europe,2018-11-15,65
SRR8249736,2018-11-15,,1.2.3.18.353.473.11845,#N/A,#N/A,0.0,United Kingdom,Europe,Northern Europe,2018-11-15,65
SRR8485054,2018-11-14,Kenya,1.2.3.18.353.5707.12439,-0.023559,37.906193,0.0,Kenya,Africa,Sub-Saharan Africa,2018-11-14,65
SRR1966105,2014-07-30,,1.2.3.18.38.38.393,#N/A,#N/A,0.0,United Kingdom,Europe,Northern Europe,2014-07-30,65
SRR1965987,2014-07-30,,1.2.3.18.38.38.393,#N/A,#N/A,0.0,United Kingdom,Europe,Northern Europe,2014-07-30,65
SRR1967787,2014-07-30,,1.2.3.18.38.38.393,#N/A,#N/A,0.0,United Kingdom,Europe,Northern Europe,2014-07-30,65
SRR6921943,2017-08-24,,1.2.3.18.175.782.7461,#N/A,#N/A,0.0,United Kingdom,Europe,Northern Europe,2017-08-24,65
SRR6924114,2017-08-24,,1.2.3.18.353.353.9638,#N/A,#N/A,0.0,United Kingdom,Europe,Northern Europe,2017-08-24,65
SRR6900101,2017-08-24,Turkey,1.2.3.18.353.353.9604,38.963745,35.243322,0.0,Turkey,Asia,Western Asia,2017-08-24,65
SRR6897645,2017-08-23,,1.2.3.151.151.783.8152,#N/A,#N/A,0.0,United Kingdom,Europe,Northern Europe,2017-08-23,65
SRR6919269,2017-08-24,,1.2.3.18.180.180.10988,#N/A,#N/A,0.0,United Kingdom,Europe,Northern Europe,2017-08-24,65
SRR4063733,2016-03-02,Kenya,1.2.3.18.365.2591.4461,-0.023559,37.906193,0.0,Kenya,Africa,Sub-Saharan Africa,2016-03-02,65
SRR5216305,2016-03-02,,1.2.3.18.365.2591.4461,#N/A,#N/A,0.0,United Kingdom,Europe,Northern Europe,2016-03-02,65
SRR4073160,2016-03-01,,1.2.3.18.175.175.4474,#N/A,#N/A,0.0,United Kingdom,Europe,Northern Europe,2016-03-01,65
SRR5216344,2016-02-29,,1.2.3.18.180.180.11086,#N/A,#N/A,0.0,United Kingdom,Europe,Northern Europe,2016-02-29,65
SRR6901090,2016-02-29,,1.2.3.18.3648.4903.10707,#N/A,#N/A,0.0,United Kingdom,Europe,Northern Europe,2016-02-29,65
SRR5193369,2016-02-26,,1.2.3.18.3698.5090.11151,#N/A,#N/A,0.0,United Kingdom,Europe,Northern Europe,2016-02-26,65
SRR6920001,2016-02-23,Malta,1.2.3.18.183.183.3454,35.937496,14.375416,0.0,Malta,Europe,Southern Europe,2016-02-23,65
SRR4063705,2016-02-23,,1.2.3.18.175.175.3397,#N/A,#N/A,0.0,United Kingdom,Europe,Northern Europe,2016-02-23,65
SRR5193795,2016-02-22,,1.2.3.18.180.180.10949,#N/A,#N/A,0.0,United Kingdom,Europe,Northern Europe,2016-02-22,65
SRR6922019,2017-08-30,Turkey,1.2.3.18.353.353.9658,38.963745,35.243322,0.0,Turkey,Asia,Western Asia,2017-08-30,65
SRR6924093,2017-08-29,Spain,1.2.3.18.180.180.11082,40.463667,-3.74922,0.0,Spain,Europe,Southern Europe,2017-08-29,65
SRR6897884,2017-08-29,Spain,1.2.3.18.180.180.11156,40.463667,-3.74922,0.0,Spain,Europe,Southern Europe,2017-08-29,65
SRR6919313,2017-08-29,,1.2.3.18.353.353.9580,#N/A,#N/A,0.0,United Kingdom,Europe,Northern Europe,2017-08-29,65
SRR7903108,2017-08-29,,1.2.3.18.3648.4918.10584,#N/A,#N/A,0.0,United Kingdom,Europe,Northern Europe,2017-08-29,65
SRR6922528,2017-08-30,,1.2.3.151.362.3332.9578,#N/A,#N/A,0.0,United Kingdom,Europe,Northern Europe,2017-08-30,65
SRR6900710,2017-08-22,Turkey,1.2.3.18.1755.4051.8179,38.963745,35.243322,0.0,Turkey,Asia,Western Asia,2017-08-22,65
SRR8293803,2018-11-20,,1.2.3.18.353.353.11799,#N/A,#N/A,0.0,United Kingdom,Europe,Northern Europe,2018-11-20,65
SRR8300688,2018-11-20,,1.2.3.18.353.353.11799,#N/A,#N/A,0.0,United Kingdom,Europe,Northern Europe,2018-11-20,65
SRR6897614,2017-08-22,,1.2.3.18.353.4042.8156,#N/A,#N/A,0.0,United Kingdom,Europe,Northern Europe,2017-08-22,65
SRR6899345,2017-08-22,,1.2.3.18.175.782.5024,#N/A,#N/A,0.0,United Kingdom,Europe,Northern Europe,2017-08-22,65
SRR6919499,2017-08-22,,1.2.3.18.353.353.8167,#N/A,#N/A,0.0,United Kingdom,Europe,Northern Europe,2017-08-22,65
SRR6924163,2017-08-21,,1.2.3.18.377.379.8174,#N/A,#N/A,0.0,United Kingdom,Europe,Northern Europe,2017-08-21,65
SRR7501738,2017-08-21,,1.2.3.18.180.180.10851,#N/A,#N/A,0.0,United Kingdom,Europe,Northern Europe,2017-08-21,65
SRR6919779,2017-08-21,,1.2.3.151.151.151.8155,#N/A,#N/A,0.0,United Kingdom,Europe,Northern Europe,2017-08-21,65
SRR7140655,2017-08-21,Turkey,1.2.3.18.353.361.8007,38.963745,35.243322,0.0,Turkey,Asia,Western Asia,2017-08-21,65
SRR5193836,2016-03-11,Middle East (region),1.2.3.18.183.183.3454,#N/A,#N/A,1.0,NA,Asia,,2016-03-11,65
SRR6900848,2016-03-11,,1.2.3.18.1859.2604.4504,#N/A,#N/A,0.0,United Kingdom,Europe,Northern Europe,2016-03-11,65
SRR5220221,2016-03-10,,1.2.3.18.417.1415.4512,#N/A,#N/A,0.0,United Kingdom,Europe,Northern Europe,2016-03-10,65
SRR5193056,2016-03-10,Kenya,1.2.3.18.365.2545.4503,-0.023559,37.906193,0.0,Kenya,Africa,Sub-Saharan Africa,2016-03-10,65
SRR6897183,2017-08-22,,1.2.3.18.3138.4041.8149,#N/A,#N/A,0.0,United Kingdom,Europe,Northern Europe,2017-08-22,65
SRR6900916,2017-08-22,,1.2.3.18.3138.4041.8149,#N/A,#N/A,0.0,United Kingdom,Europe,Northern Europe,2017-08-22,65
SRR6898422,2017-08-30,,1.2.3.18.359.360.9613,#N/A,#N/A,0.0,United Kingdom,Europe,Northern Europe,2017-08-30,65
SRR6900960,2017-08-22,,1.2.3.18.3138.4041.8149,#N/A,#N/A,0.0,United Kingdom,Europe,Northern Europe,2017-08-22,65
SRR6920507,2017-08-22,African continent,1.2.3.18.365.3946.8185,#N/A,#N/A,1.0,NA,Africa,,2017-08-22,65
SRR6897043,2017-08-22,,1.2.3.151.151.783.8152,#N/A,#N/A,0.0,United Kingdom,Europe,Northern Europe,2017-08-22,65
SRR6901115,2017-08-22,,1.2.3.151.151.783.8152,#N/A,#N/A,0.0,United Kingdom,Europe,Northern Europe,2017-08-22,65
SRR6921927,2017-08-22,Turkey,1.2.3.18.353.4040.8148,38.963745,35.243322,0.0,Turkey,Asia,Western Asia,2017-08-22,65
SRR5220421,2016-03-08,,1.2.3.18.2134.2599.4496,#N/A,#N/A,0.0,United Kingdom,Europe,Northern Europe,2016-03-08,65
SRR5194111,2016-03-08,Greece,1.2.3.151.1707.1980.2896,39.074208,21.824312,0.0,Greece,Europe,Southern Europe,2016-03-08,65
SRR5216153,2016-03-08,Kenya,1.2.3.18.365.2598.4495,-0.023559,37.906193,0.0,Kenya,Africa,Sub-Saharan Africa,2016-03-08,65
SRR5193666,2016-03-03,,1.2.3.18.180.180.11058,#N/A,#N/A,0.0,United Kingdom,Europe,Northern Europe,2016-03-03,65
SRR6924065,2017-08-23,,1.2.3.18.353.353.8192,#N/A,#N/A,0.0,United Kingdom,Europe,Northern Europe,2017-08-23,65
SRR6900907,2017-08-23,,1.2.3.18.3097.3953.8183,#N/A,#N/A,0.0,United Kingdom,Europe,Northern Europe,2017-08-23,65
SRR6919791,2017-08-23,Turkey,1.2.3.18.180.180.11287,38.963745,35.243322,0.0,Turkey,Asia,Western Asia,2017-08-23,65
SRR6898933,2017-08-22,,1.2.3.151.151.783.7812,#N/A,#N/A,0.0,United Kingdom,Europe,Northern Europe,2017-08-22,65
SRR6897037,2017-08-25,Turkey,1.2.3.18.3097.3953.8151,38.963745,35.243322,0.0,Turkey,Asia,Western Asia,2017-08-25,65
SRR6901161,2017-08-24,,1.2.3.18.353.353.9651,#N/A,#N/A,0.0,United Kingdom,Europe,Northern Europe,2017-08-24,65
SRR6919312,2017-08-31,Bulgaria,1.2.3.18.3648.4903.10613,42.733883,25.48583,0.0,Bulgaria,Europe,Eastern Europe,2017-08-31,65
SRR6920159,2017-08-31,Turkey,1.2.3.18.3155.4068.8254,38.963745,35.243322,0.0,Turkey,Asia,Western Asia,2017-08-31,65
SRR6897998,2017-08-31,European continent,1.2.3.18.3101.3966.8250,#N/A,#N/A,1.0,NA,Europe,,2017-08-31,65
SRR6918893,2017-08-30,European continent,1.2.3.18.180.5089.10780,#N/A,#N/A,1.0,NA,Europe,,2017-08-30,65
SRR5193544,2016-02-10,Malta,1.2.3.18.183.183.4414,35.937496,14.375416,0.0,Malta,Europe,Southern Europe,2016-02-10,65
SRR5193477,2016-02-09,,1.2.3.18.183.183.3902,#N/A,#N/A,0.0,United Kingdom,Europe,Northern Europe,2016-02-09,65
SRR4063700,2016-02-09,,1.2.3.18.359.360.4358,#N/A,#N/A,0.0,United Kingdom,Europe,Northern Europe,2016-02-09,65
SRR5216190,2016-02-09,,1.2.3.18.183.183.3454,#N/A,#N/A,0.0,United Kingdom,Europe,Northern Europe,2016-02-09,65
SRR5193300,2016-02-09,Kenya,1.2.3.18.365.1854.4417,-0.023559,37.906193,0.0,Kenya,Africa,Sub-Saharan Africa,2016-02-09,65
SRR6919991,2017-09-04,,1.2.3.18.359.360.8271,#N/A,#N/A,0.0,United Kingdom,Europe,Northern Europe,2017-09-04,65
SRR6898951,2017-09-01,,1.2.3.18.180.180.11082,#N/A,#N/A,0.0,United Kingdom,Europe,Northern Europe,2017-09-01,65
SRR6898962,2017-09-01,,1.2.3.18.180.180.10918,#N/A,#N/A,0.0,United Kingdom,Europe,Northern Europe,2017-09-01,65
SRR6898018,2017-09-01,,1.2.3.18.359.360.8271,#N/A,#N/A,0.0,United Kingdom,Europe,Northern Europe,2017-09-01,65
SRR6919814,2017-09-01,,1.2.3.18.62.62.8292,#N/A,#N/A,0.0,United Kingdom,Europe,Northern Europe,2017-09-01,65
SRR6898813,2017-09-01,,1.2.3.18.175.175.7254,#N/A,#N/A,0.0,United Kingdom,Europe,Northern Europe,2017-09-01,65
SRR7457913,2017-08-31,,1.2.3.18.180.5092.10808,#N/A,#N/A,0.0,United Kingdom,Europe,Northern Europe,2017-08-31,65
SRR8272591,2018-11-13,,1.2.3.151.356.372.12434,#N/A,#N/A,0.0,United Kingdom,Europe,Northern Europe,2018-11-13,65
SRR5216135,2016-02-08,,1.2.3.18.3698.5090.10933,#N/A,#N/A,0.0,United Kingdom,Europe,Northern Europe,2016-02-08,65
SRR4073159,2016-02-04,,1.2.3.18.175.175.3397,#N/A,#N/A,0.0,United Kingdom,Europe,Northern Europe,2016-02-04,65
SRR6900919,2017-09-05,Spain,1.2.3.18.180.180.10899,40.463667,-3.74922,0.0,Spain,Europe,Southern Europe,2017-09-05,65
SRR6899374,2017-09-04,,1.2.3.18.359.360.8271,#N/A,#N/A,0.0,United Kingdom,Europe,Northern Europe,2017-09-04,65
SRR6897646,2017-09-04,European continent,1.2.3.151.151.783.8269,#N/A,#N/A,1.0,NA,Europe,,2017-09-04,65
SRR6897659,2017-09-04,Turkey,1.2.3.18.353.353.8273,38.963745,35.243322,0.0,Turkey,Asia,Western Asia,2017-09-04,65
SRR6918300,2017-09-04,,1.2.3.18.3138.4077.8282,#N/A,#N/A,0.0,United Kingdom,Europe,Northern Europe,2017-09-04,65
SRR6901155,2016-02-01,,1.2.3.18.183.183.4388,#N/A,#N/A,0.0,United Kingdom,Europe,Northern Europe,2016-02-01,65
SRR5193329,2016-01-26,,1.2.3.18.183.183.3454,#N/A,#N/A,0.0,United Kingdom,Europe,Northern Europe,2016-01-26,65
SRR4063727,2016-01-25,South American continent,1.2.3.18.365.2555.4368,#N/A,#N/A,1.0,NA,Americas,Southern America,2016-01-25,65
SRR6919106,2017-09-06,European continent,1.2.3.18.353.353.8296,#N/A,#N/A,1.0,NA,Europe,,2017-09-06,65
SRR8258092,2018-11-09,Spain,1.2.3.18.180.180.12416,40.463667,-3.74922,0.0,Spain,Europe,Southern Europe,2018-11-09,65
SRR8249755,2018-11-08,,1.2.3.18.353.5619.12399,#N/A,#N/A,0.0,United Kingdom,Europe,Northern Europe,2018-11-08,65
SRR8272657,2018-11-08,Spain,1.2.3.18.180.180.12401,40.463667,-3.74922,0.0,Spain,Europe,Southern Europe,2018-11-08,65
SRR8239906,2018-11-08,,1.2.3.18.353.353.12400,#N/A,#N/A,0.0,United Kingdom,Europe,Northern Europe,2018-11-08,65
SRR6898435,2017-08-31,,1.2.3.18.353.2111.8252,#N/A,#N/A,0.0,United Kingdom,Europe,Northern Europe,2017-08-31,65
SRR6897896,2017-08-30,Spain,1.2.3.18.180.180.11056,40.463667,-3.74922,0.0,Spain,Europe,Southern Europe,2017-08-30,65
SRR6898930,2017-08-30,,1.2.3.151.151.783.9645,#N/A,#N/A,0.0,United Kingdom,Europe,Northern Europe,2017-08-30,65
SRR6919804,2017-08-30,Spain,1.2.3.18.180.180.11185,40.463667,-3.74922,0.0,Spain,Europe,Southern Europe,2017-08-30,65
SRR6919256,2017-08-30,Spain,1.2.3.18.180.180.10929,40.463667,-3.74922,0.0,Spain,Europe,Southern Europe,2017-08-30,65
SRR6900334,2017-08-30,Turkey,1.2.3.18.353.353.9596,38.963745,35.243322,0.0,Turkey,Asia,Western Asia,2017-08-30,65
SRR6898960,2017-08-30,,1.2.3.18.180.180.10843,#N/A,#N/A,0.0,United Kingdom,Europe,Northern Europe,2017-08-30,65
SRR6920558,2017-08-30,,1.2.3.18.180.180.10906,#N/A,#N/A,0.0,United Kingdom,Europe,Northern Europe,2017-08-30,65
SRR6919253,2017-08-30,,1.2.3.18.180.180.10918,#N/A,#N/A,0.0,United Kingdom,Europe,Northern Europe,2017-08-30,65
SRR4063710,2016-02-17,South africa,1.2.3.18.2123.2584.4434,-30.559482,22.937506,0.0,South africa,Africa,Sub-Saharan Africa,2016-02-17,65
SRR6919714,2016-02-16,,1.2.3.18.3698.5090.10821,#N/A,#N/A,0.0,United Kingdom,Europe,Northern Europe,2016-02-16,65
SRR5215887,2016-02-15,,1.2.3.151.1999.2398.3930,#N/A,#N/A,0.0,United Kingdom,Europe,Northern Europe,2016-02-15,65
SRR6900486,2016-02-15,Malta,1.2.3.18.183.183.4422,35.937496,14.375416,0.0,Malta,Europe,Southern Europe,2016-02-15,65
SRR5216492,2016-02-11,Kenya,1.2.3.18.365.543.4421,-0.023559,37.906193,0.0,Kenya,Africa,Sub-Saharan Africa,2016-02-11,65
SRR6922718,2017-08-31,,1.2.3.18.175.175.9632,#N/A,#N/A,0.0,United Kingdom,Europe,Northern Europe,2017-08-31,65
SRR6918900,2017-08-31,,1.2.3.18.353.353.9580,#N/A,#N/A,0.0,United Kingdom,Europe,Northern Europe,2017-08-31,65
SRR8281183,2018-11-20,Turkey,1.2.3.18.353.353.11799,38.963745,35.243322,0.0,Turkey,Asia,Western Asia,2018-11-20,65
SRR6898825,2017-08-31,,1.2.3.18.3154.4066.9657,#N/A,#N/A,0.0,United Kingdom,Europe,Northern Europe,2017-08-31,65
SRR8239888,2018-11-12,,1.2.3.18.353.353.11799,#N/A,#N/A,0.0,United Kingdom,Europe,Northern Europe,2018-11-12,65
SRR1966605,2014-07-31,,1.2.3.18.38.38.367,#N/A,#N/A,0.0,United Kingdom,Europe,Northern Europe,2014-07-31,65
SRR1965669,2014-07-31,,1.2.3.18.38.38.461,#N/A,#N/A,0.0,United Kingdom,Europe,Northern Europe,2014-07-31,65
SRR3120667,2014-07-31,,1.2.3.151.362.363.1843,#N/A,#N/A,0.0,United Kingdom,Europe,Northern Europe,2014-07-31,65
SRR1967574,2014-07-31,Spain,1.2.3.151.151.151.798,40.463667,-3.74922,0.0,Spain,Europe,Southern Europe,2014-07-31,65
SRR1966077,2014-07-31,,1.2.3.18.38.38.544,#N/A,#N/A,0.0,United Kingdom,Europe,Northern Europe,2014-07-31,65
SRR1965895,2014-07-30,,1.2.3.18.38.38.624,#N/A,#N/A,0.0,United Kingdom,Europe,Northern Europe,2014-07-30,65
SRR1965867,2014-07-30,Austria,1.2.3.18.38.38.550,47.516231,14.550072,0.0,Austria,Europe,Western Europe,2014-07-30,65
SRR1968329,2014-07-30,,1.2.3.18.38.38.367,#N/A,#N/A,0.0,United Kingdom,Europe,Northern Europe,2014-07-30,65
SRR1966151,2014-07-30,,1.2.3.18.38.38.367,#N/A,#N/A,0.0,United Kingdom,Europe,Northern Europe,2014-07-30,65
SRR1967858,2014-07-30,,1.2.3.18.38.38.367,#N/A,#N/A,0.0,United Kingdom,Europe,Northern Europe,2014-07-30,65
SRR1968564,2014-07-30,,1.2.3.18.38.38.367,#N/A,#N/A,0.0,United Kingdom,Europe,Northern Europe,2014-07-30,65
SRR1967609,2014-07-30,,1.2.3.18.38.38.367,#N/A,#N/A,0.0,United Kingdom,Europe,Northern Europe,2014-07-30,65
SRR8292196,2018-11-27,United Arab Emirates,1.2.3.18.4050.5721.12484,23.424076,53.847818,0.0,United Arab Emirates,Asia,Western Asia,2018-11-27,65
SRR6898121,2017-08-08,,1.2.3.18.359.360.7832,#N/A,#N/A,0.0,United Kingdom,Europe,Northern Europe,2017-08-08,65
SRR6897947,2017-08-08,Turkey,1.2.3.18.3099.3963.7845,38.963745,35.243322,0.0,Turkey,Asia,Western Asia,2017-08-08,65
SRR6899447,2017-08-07,,1.2.3.18.3097.3953.7816,#N/A,#N/A,0.0,United Kingdom,Europe,Northern Europe,2017-08-07,65
SRR5220551,2016-04-20,Hungary,1.2.3.22.1705.1978.2892,47.162494,19.503304,0.0,Hungary,Europe,Eastern Europe,2016-04-20,65
SRR5215865,2016-04-20,,1.2.3.18.3698.5090.11181,#N/A,#N/A,0.0,United Kingdom,Europe,Northern Europe,2016-04-20,65
SRR5194125,2016-04-19,Malta,1.2.3.18.183.183.4590,35.937496,14.375416,0.0,Malta,Europe,Southern Europe,2016-04-19,65
SRR5193390,2016-04-19,,1.2.3.18.353.353.4599,#N/A,#N/A,0.0,United Kingdom,Europe,Northern Europe,2016-04-19,65
SRR1969018,2014-07-29,Tunisia,1.2.3.18.432.443.1736,33.886917,9.537499,0.0,Tunisia,Africa,Northern Africa,2014-07-29,65
SRR1965875,2014-07-29,Tunisia,1.2.3.18.432.443.1736,33.886917,9.537499,0.0,Tunisia,Africa,Northern Africa,2014-07-29,65
SRR1970179,2014-07-29,,1.2.3.18.38.38.367,#N/A,#N/A,0.0,United Kingdom,Europe,Northern Europe,2014-07-29,65
SRR8288249,2018-11-22,Spain,1.2.3.18.180.180.10985,40.463667,-3.74922,0.0,Spain,Europe,Southern Europe,2018-11-22,65
